347	Lo Prado, Chile	-33.4442688	-70.7233493
413	Loja, Ecuador	-4.0078909	-79.2112769
91	Londrina, Brazil	-23.3197305	-51.1662008
345	Los Angeles, Chile	-37.4629159	-72.3612251
482	Los Teques, Venezuela	10.349223	-67.0345443
212	Luziania, Brazil	-16.2506453	-47.9261172
214	Macae, Brazil	-22.3837126	-41.7827578
113	Macapa, Brazil	0.0405217	-51.0560957
70	Maceio, Brazil	-9.6660417	-35.7352167
402	Machala, Ecuador	-3.2581112	-79.9553924
390	Magangue, Colombia	9.2414156	-74.7527587
382	Maicao, Colombia	11.3800543	-72.2422465
389	Malambo, Colombia	10.8575824	-74.7746834
62	Manaus, Brazil	-3.1190275	-60.0217314
363	Manizales, Colombia	5.0629743	-75.5027698
403	Manta, Ecuador	-0.9676533	-80.7089101
7	Mar del Plata, Argentina	-38.0054771	-57.5426106
211	Maraba, Brazil	-5.3671133	-49.1230982
452	Maracaibo, Venezuela	10.642707	-71.6125366
175	Maracanau, Brazil	-3.8682838	-38.6264568
453	Maracay, Venezuela	10.2441931	-67.6066164
493	Mariara, Venezuela	10.2891838	-67.719871
161	Marilia, Brazil	-22.2180531	-49.9458418
124	Maringa, Brazil	-23.4209995	-51.9330558
458	Maturin, Venezuela	9.7333906	-63.1914317
105	Maua, Brazil	-23.666558	-46.4599145
353	Medellin, Colombia	6.2476376	-75.5658153
4	Mendoza, Argentina	-32.8894587	-68.8458386
464	Merida, Venezuela	8.5698244	-71.1804988
409	Milagro, Ecuador	-2.1394035	-79.5939034
118	Mogi das Cruzes, Brazil	-23.5393849	-46.216729
226	Mogi Guacu, Brazil	-22.3679387	-46.9432454
371	Monteria, Colombia	8.750983	-75.8785348
53	Montero, Bolivia	-17.3191113	-63.2621415
116	Montes Claros, Brazil	-16.7291552	-43.8670745
449	Montevideo, Uruguay	-34.9011127	-56.1645314
16	Moron, Argentina	-34.6558611	-58.6167212
167	Mossoro, Brazil	-5.1919109	-37.3423886
470	Mucumpiz, Venezuela	8.9673128	-70.982437
304	Muriae, Brazil	-21.1291403	-42.3702252
73	Natal, Brazil	-5.7841695	-35.1999708
364	Neiva, Colombia	2.9344837	-75.2809001
422	Nemby, Paraguay	-25.3942371	-57.5444959
20	Neuquen, Argentina	-38.9516784	-68.0591888
209	Nilopolis, Brazil	-22.8098494	-43.4193916
95	Niteroi, Brazil	-22.8807073	-43.1013526
194	Nossa Senhora do Socorro, Brazil	-10.8531643	-37.1269791
203	Nova Friburgo, Brazil	-22.2887261	-42.5340796
69	Nova Iguacu, Brazil	-22.759464	-43.449505
316	Nova Lima, Brazil	-19.9929975	-43.8484876
140	Novo Hamburgo, Brazil	-29.6834874	-51.1337575
469	Nuestra Senora del Rosario de Baruta, Venezuela	10.3996043	-66.8677563
477	Ocumare del Tuy, Venezuela	10.1175463	-66.7752171
109	Olinda, Brazil	-7.9920193	-34.8422368
49	Oruro, Bolivia	-17.9716723	-67.0931378
78	Osasco, Brazil	-23.533385	-46.7914568
341	Osorno, Chile	-40.5761897	-73.1149469
292	Ourinhos, Brazil	-22.9796575	-49.8666218
237	Palhoca, Brazil	-27.6438595	-48.6674454
171	Palmas, Brazil	-10.249091	-48.3242858
375	Palmira, Colombia	3.5379718	-76.2971657
485	Palo Negro, Venezuela	10.1615136	-67.5529725
448	Paramaribo, Suriname	5.8520355	-55.2038278
19	Parana, Argentina	-31.7413197	-60.5115471
217	Paranagua, Brazil	-25.515148	-48.5224133
218	Parnaiba, Brazil	-2.9096093	-41.7537178
207	Parnamirim, Brazil	-5.924287	-35.26639
185	Passo Fundo, Brazil	-28.2622601	-52.4102795
289	Passos, Brazil	-20.7221434	-46.6133353
362	Pasto, Colombia	1.2058837	-77.285787
302	Patos, Brazil	-7.0263497	-37.2769791
229	Patos de Minas, Brazil	-18.5961542	-46.5150252
131	Paulista, Brazil	-7.9185248	-34.8209607
121	Pelotas, Brazil	-31.7699685	-52.3312971
358	Pereira, Colombia	4.8087174	-75.690601
44	Pergamino, Argentina	-33.8912831	-60.5745999
460	Petare, Venezuela	10.4775751	-66.8061398
173	Petrolina, Brazil	-9.3994602	-40.5023565
136	Petropolis, Brazil	-22.5112498	-43.1779306
21	Pilar, Argentina	-34.4663154	-58.9153722
223	Pindamonhangaba, Brazil	-22.9263912	-45.4620449
244	Pinhais, Brazil	-25.4323659	-49.1933233
112	Piracicaba, Brazil	-22.7343496	-47.6480737
430	Piura, Peru	-5.1782884	-80.6548882
176	Planaltina, Brazil	-15.4536994	-47.608917
312	Planaltina, Brazil	-15.4536994	-47.608917
265	Poa, Brazil	-23.5199471	-46.3441215
210	Pocos de Caldas, Brazil	-21.7853787	-46.5619303
130	Ponta Grossa, Brazil	-25.0993943	-50.1582998
373	Popayan, Colombia	2.4448143	-76.6147395
499	Porlamar, Venezuela	10.9570221	-63.8699655
65	Porto Alegre, Brazil	-30.0368176	-51.2089887
235	Porto Seguro, Brazil	-16.4443537	-39.0653656
126	Porto Velho, Brazil	-8.7635576	-63.8971704
404	Portoviejo, Ecuador	-1.054723	-80.4524903
15	Posadas, Argentina	-27.3621374	-55.9008746
51	Potosi, Bolivia	-19.5722805	-65.7550063
248	Pouso Alegre, Brazil	-22.2270778	-45.9393716
145	Praia Grande, Brazil	-24.0089072	-46.4125304
162	Presidente Prudente, Brazil	-22.1205939	-51.3874076
433	Pucallpa, Peru	-8.3928622	-74.5826166
323	Puente Alto, Chile	-33.6186082	-70.5906057
476	Puerto Cabello, Venezuela	10.4697685	-68.0298654
459	Puerto La Cruz, Venezuela	10.2007985	-64.6334643
337	Puerto Montt, Chile	-41.468917	-72.9411364
443	Puno, Peru	-15.8402218	-70.0218805
346	Punta Arenas, Chile	-53.1638329	-70.9170683
483	Punto Fijo, Venezuela	11.711511	-70.1813018
222	Queimados, Brazil	-22.7160435	-43.5569907
412	Quevedo, Ecuador	-1.0225124	-79.4604035
54	Quillacollo, Bolivia	-17.3892788	-66.2810485
8	Quilmes, Argentina	-34.7206336	-58.2546051
343	Quilpue, Chile	-33.0482707	-71.4408752
399	Quito, Ecuador	-0.1806532	-78.4678382
43	Rafaela, Argentina	-31.2525979	-61.4916422
332	Rancagua, Chile	-34.1701324	-70.7406259
63	Recife, Brazil	-8.0577401	-34.8829629
41	Reconquista, Argentina	-29.1448193	-59.6435242
254	Resende, Brazil	-22.4722561	-44.4649211
12	Resistencia, Argentina	-27.4518622	-58.9855547
100	Ribeirao das Neves, Brazil	-19.7664426	-44.0872706
252	Ribeirao Pires, Brazil	-23.7116426	-46.4123086
83	Ribeirao Preto, Brazil	-21.1694018	-47.8110855
138	Rio Branco, Brazil	-9.9740282	-67.8098124
183	Rio Claro, Brazil	-22.4107652	-47.5596215
27	Rio Cuarto, Argentina	-33.1231585	-64.3493441
283	Rio das Ostras, Brazil	-22.5272958	-41.9463733
56	Rio de Janeiro, Brazil	-22.9068467	-43.1728965
180	Rio Grande, Brazil	-29.3646459	-51.6657692
411	Riobamba, Ecuador	-1.6650227	-78.6588786
392	Riohacha, Colombia	11.5384151	-72.9167838
204	Rondonopolis, Brazil	-16.469331	-54.6284739
3	Rosario, Argentina	-32.9587022	-60.6930416
52	Sacaba, Bolivia	-17.4037042	-66.0404057
9	Salta, Argentina	-24.7821269	-65.4231976
290	Salto, Brazil	-23.1994222	-47.2877772
450	Salto, Uruguay	-31.388028	-57.9612455
57	Salvador, Brazil	-12.9777334	-38.501648
328	San Bernardo, Chile	-33.5854485	-70.6987361
38	San Carlos de Bariloche, Argentina	-41.1334722	-71.3102778
468	San Cristobal, Venezuela	7.7713572	-72.2261466
23	San Fernando del Valle de Catamarca, Argentina	-28.469581	-65.7795441
11	San Juan, Argentina	-30.8724587	-68.5247149
498	San Juan de los Morros, Venezuela	9.9126704	-67.3614586
417	San Lorenzo, Paraguay	-25.3430558	-57.5030939
24	San Luis, Argentina	-33.3017267	-66.3377522
5	San Miguel de Tucuman, Argentina	-26.8082848	-65.2175903
32	San Nicolas de los Arroyos, Argentina	-33.3334669	-60.2110494
35	San Rafael, Argentina	-34.6128922	-68.3390622
17	San Salvador de Jujuy, Argentina	-24.1857864	-65.2994767
179	Santa Barbara d'Oeste, Brazil	-22.7560933	-47.4153804
